Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2024-02-25 15:42,244.980,0.033,0,0,0,0,v
2024-02-25 15:48,244.980,0.039,0,0,0,0,v
2024-02-25 15:54,244.987,0.033,0,0,0,0,v
2024-02-25 16:00,244.980,0.033,0,0,0,0,v
2024-02-25 16:06,245.000,0.026,0,0,0,0,v
2024-02-25 16:12,244.997,0.033,0,0,0,0,v
2024-02-25 16:18,244.974,0.030,0,0,0,0,v
2024-02-25 16:24,244.967,0.030,0,0,0,0,v
2024-02-25 16:30,244.954,0.033,0,0,0,0,v
2024-02-25 16:36,244.980,0.030,0,0,0,0,v
2024-02-25 16:42,244.993,0.033,0,0,0,0,v
2024-02-25 16:48,244.993,0.020,0,0,0,0,v
2024-02-25 16:54,244.997,0.033,0,0,0,0,v
2024-02-25 17:00,244.990,0.030,0,0,0,0,v
2024-02-25 17:06,244.977,0.039,0,0,0,0,v
2024-02-25 17:12,244.970,0.039,0,0,0,0,v
2024-02-25 17:18,244.964,0.036,0,0,0,0,v
2024-02-25 17:24,244.970,0.026,0,0,0,0,v
2024-02-25 17:30,244.984,0.030,0,0,0,0,v
2024-02-25 17:36,244.984,0.030,0,0,0,0,v
2024-02-25 17:42,244.974,0.033,0,0,0,0,v
2024-02-25 17:48,244.967,0.033,0,0,0,0,v
2024-02-25 17:54,244.941,0.033,0,0,0,0,v
2024-02-25 18:00,244.925,0.039,0,0,0,0,v
2024-02-25 18:06,244.948,0.033,0,0,0,0,v
2024-02-25 18:12,244.977,0.039,0,0,0,0,v
2024-02-25 18:18,244.974,0.036,0,0,0,0,v
2024-02-25 18:24,244.967,0.036,0,0,0,0,v
2024-02-25 18:30,244.957,0.036,0,0,0,0,v
2024-02-25 18:36,244.941,0.033,0,0,0,0,v
2024-02-25 18:42,244.941,0.030,0,0,0,0,v
2024-02-25 18:48,244.931,0.033,0,0,0,0,v
2024-02-25 18:54,244.934,0.033,0,0,0,0,v
2024-02-25 19:00,244.918,0.033,0,0,0,0,v
2024-02-25 19:06,244.931,0.036,0,0,0,0,v
2024-02-25 19:12,244.931,0.033,0,0,0,0,v
2024-02-25 19:18,244.918,0.030,0,0,0,0,v
2024-02-25 19:24,244.908,0.046,0,0,0,0,v
2024-02-25 19:30,244.902,0.043,0,0,0,0,v
2024-02-25 19:36,244.915,0.046,0,0,0,0,v
2024-02-25 19:42,244.928,0.049,0,0,0,0,v
2024-02-25 19:48,244.918,0.043,0,0,0,0,v
2024-02-25 19:54,244.934,0.036,0,0,0,0,v
2024-02-25 20:00,244.934,0.046,0,0,0,0,v
2024-02-25 20:06,244.934,0.046,0,0,0,0,v
2024-02-25 20:12,244.925,0.036,0,0,0,0,v
2024-02-25 20:18,244.911,0.039,0,0,0,0,v
2024-02-25 20:24,244.918,0.036,0,0,0,0,v
2024-02-25 20:30,244.902,0.039,0,0,0,0,v
2024-02-25 20:36,244.898,0.033,0,0,0,0,v
2024-02-25 20:42,244.888,0.036,0,0,0,0,v
2024-02-25 20:48,244.875,0.036,0,0,0,0,v
2024-02-25 20:54,244.849,0.036,0,0,0,0,v
2024-02-25 21:00,244.856,0.033,0,0,0,0,v
2024-02-25 21:06,244.846,0.039,0,0,0,0,v
2024-02-25 21:12,244.849,0.026,0,0,0,0,v
2024-02-25 21:18,244.836,0.026,0,0,0,0,v
2024-02-25 21:24,244.823,0.039,0,0,0,0,v
2024-02-25 21:30,244.836,0.026,0,0,0,0,v
2024-02-25 21:36,244.833,0.030,0,0,0,0,v
2024-02-25 21:42,244.839,0.030,0,0,0,0,v
2024-02-25 21:48,244.846,0.026,0,0,0,0,v
2024-02-25 21:54,244.862,0.030,0,0,0,0,v
2024-02-25 22:00,244.859,0.023,0,0,0,0,v
2024-02-25 22:06,244.852,0.026,0,0,0,0,v
2024-02-25 22:12,244.843,0.023,0,0,0,0,v
2024-02-25 22:18,244.856,0.030,0,0,0,0,v
2024-02-25 22:24,244.869,0.030,0,0,0,0,v
2024-02-25 22:30,244.888,0.026,0,0,0,0,v
2024-02-25 22:36,244.905,0.023,0,0,0,0,v
2024-02-25 22:42,244.911,0.023,0,0,0,0,v
2024-02-25 22:48,244.895,0.023,0,0,0,0,v
2024-02-25 22:54,244.888,0.020,0,0,0,0,v
2024-02-25 23:00,244.879,0.016,0,0,0,0,v
2024-02-25 23:06,244.885,0.023,0,0,0,0,v
2024-02-25 23:12,244.882,0.020,0,0,0,0,v
2024-02-25 23:18,244.898,0.020,0,0,0,0,v
2024-02-25 23:24,244.879,0.016,0,0,0,0,v
2024-02-25 23:30,244.888,0.023,0,0,0,0,v
2024-02-25 23:36,244.865,0.016,0,0,0,0,v
2024-02-25 23:42,244.856,0.020,0,0,0,0,v
2024-02-25 23:48,244.856,0.016,0,0,0,0,v
2024-02-25 23:54,244.849,0.020,0,0,0,0,v
2024-02-26 00:00,244.862,0.016,0,0,0,0,v
2024-02-26 00:06,244.859,0.020,0,0,0,0,v
2024-02-26 00:12,244.865,0.020,0,0,0,0,v
2024-02-26 00:18,244.879,0.016,0,0,0,0,v
2024-02-26 00:24,244.892,0.020,0,0,0,0,v
2024-02-26 00:30,244.905,0.016,0,0,0,0,v
2024-02-26 00:36,244.898,0.016,0,0,0,0,v
2024-02-26 00:42,244.905,0.023,0,0,0,0,v
2024-02-26 00:48,244.911,0.020,0,0,0,0,v
2024-02-26 00:54,244.918,0.020,0,0,0,0,v
2024-02-26 01:00,244.918,0.016,0,0,0,0,v
2024-02-26 01:06,244.921,0.016,0,0,0,0,v
2024-02-26 01:12,244.944,0.020,0,0,0,0,v
2024-02-26 01:18,244.931,0.016,0,0,0,0,v
2024-02-26 01:24,244.918,0.016,0,0,0,0,v
2024-02-26 01:30,244.918,0.013,0,0,0,0,v
2024-02-26 01:36,244.925,0.016,0,0,0,0,v
2024-02-26 01:42,244.967,0.016,0,0,0,0,v
2024-02-26 01:48,244.993,0.016,0,0,0,0,v
2024-02-26 01:54,245.010,0.016,0,0,0,0,v
2024-02-26 02:00,245.020,0.020,0,0,0,0,v
2024-02-26 02:06,245.003,0.020,0,0,0,0,v
2024-02-26 02:12,245.016,0.020,0,0,0,0,v
2024-02-26 02:18,245.046,0.020,0,0,0,0,v
2024-02-26 02:24,245.039,0.020,0,0,0,0,v
2024-02-26 02:30,245.095,0.023,0,0,0,0,v
2024-02-26 02:36,245.112,0.023,0,0,0,0,v
2024-02-26 02:42,245.121,0.020,0,0,0,0,v
2024-02-26 02:48,245.144,0.020,0,0,0,0,v
2024-02-26 02:54,245.125,0.023,0,0,0,0,v
2024-02-26 03:00,245.118,0.020,0,0,0,0,v
2024-02-26 03:06,245.128,0.026,0,0,0,0,v
2024-02-26 03:12,245.118,0.023,0,0,0,0,v
2024-02-26 03:18,245.174,0.026,0,0,0,0,v
2024-02-26 03:24,245.157,0.023,0,0,0,0,v
2024-02-26 03:30,245.144,0.023,0,0,0,0,v
2024-02-26 03:36,245.151,0.023,0,0,0,0,v
2024-02-26 03:42,245.089,0.023,0,0,0,0,v
2024-02-26 03:48,245.075,0.026,0,0,0,0,v
2024-02-26 03:54,245.072,0.026,0,0,0,0,v
2024-02-26 04:00,245.085,0.023,0,0,0,0,v
2024-02-26 04:06,245.118,0.023,0,0,0,0,v
2024-02-26 04:12,245.082,0.023,0,0,0,0,v
2024-02-26 04:18,245.098,0.023,0,0,0,0,v
2024-02-26 04:24,245.069,0.023,0,0,0,0,v
2024-02-26 04:30,245.039,0.026,0,0,0,0,v
2024-02-26 04:36,245.066,0.026,0,0,0,0,v
2024-02-26 04:42,245.049,0.030,0,0,0,0,v
2024-02-26 04:48,245.046,0.030,0,0,0,0,v
2024-02-26 04:54,245.049,0.030,0,0,0,0,v
2024-02-26 05:00,245.020,0.030,0,0,0,0,v
2024-02-26 05:06,245.010,0.026,0,0,0,0,v
2024-02-26 05:12,244.987,0.033,0,0,0,0,v
2024-02-26 05:18,244.954,0.030,0,0,0,0,v
2024-02-26 05:24,244.970,0.026,0,0,0,0,v
2024-02-26 05:30,244.964,0.039,0,0,0,0,v
2024-02-26 05:36,244.934,0.036,0,0,0,0,v
2024-02-26 05:42,244.944,0.036,0,0,0,0,v
2024-02-26 05:48,244.944,0.026,0,0,0,0,v
2024-02-26 05:54,244.902,0.036,0,0,0,0,v
2024-02-26 06:00,244.911,0.033,0,0,0,0,v
2024-02-26 06:06,244.908,0.033,0,0,0,0,v
2024-02-26 06:12,244.925,0.033,0,0,0,0,v
2024-02-26 06:18,244.898,0.036,0,0,0,0,v
2024-02-26 06:24,244.885,0.033,0,0,0,0,v
2024-02-26 06:30,244.905,0.033,0,0,0,0,v
2024-02-26 06:36,244.885,0.030,0,0,0,0,v
2024-02-26 06:42,244.885,0.033,0,0,0,0,v
2024-02-26 06:48,244.895,0.030,0,0,0,0,v
2024-02-26 06:54,244.872,0.023,0,0,0,0,v
2024-02-26 07:00,244.885,0.026,0,0,0,0,v
2024-02-26 07:06,244.908,0.023,0,0,0,0,v
2024-02-26 07:12,244.928,0.026,0,0,0,0,v
2024-02-26 07:18,244.934,0.030,0,0,0,0,v
2024-02-26 07:24,244.925,0.026,0,0,0,0,v
2024-02-26 07:30,244.944,0.023,0,0,0,0,v
2024-02-26 07:36,244.944,0.030,0,0,0,0,v
2024-02-26 07:42,244.934,0.030,0,0,0,0,v
2024-02-26 07:48,244.944,0.023,0,0,0,0,v
2024-02-26 07:54,244.954,0.026,0,0,0,0,v
2024-02-26 08:00,244.954,0.023,0,0,0,0,v
2024-02-26 08:06,244.964,0.023,0,0,0,0,v
2024-02-26 08:12,244.970,0.023,0,0,0,0,v
2024-02-26 08:18,244.974,0.023,0,0,0,0,v
2024-02-26 08:24,244.980,0.020,0,0,0,0,v
2024-02-26 08:30,244.970,0.023,0,0,0,0,v
2024-02-26 08:36,244.974,0.023,0,0,0,0,v
2024-02-26 08:42,244.964,0.023,0,0,0,0,v
2024-02-26 08:48,244.954,0.023,0,0,0,0,v
2024-02-26 08:54,244.944,0.020,0,0,0,0,v
2024-02-26 09:00,244.934,0.023,0,0,0,0,v
2024-02-26 09:06,244.928,0.023,0,0,0,0,v
2024-02-26 09:12,244.938,0.023,0,0,0,0,v
2024-02-26 09:18,244.931,0.020,0,0,0,0,v
2024-02-26 09:24,244.948,0.020,0,0,0,0,v
2024-02-26 09:30,244.938,0.020,0,0,0,0,v
2024-02-26 09:36,244.928,0.026,0,0,0,0,v
2024-02-26 09:42,244.902,0.026,0,0,0,0,v
2024-02-26 09:48,244.895,0.023,0,0,0,0,v
2024-02-26 09:54,244.915,0.020,0,0,0,0,v
2024-02-26 10:00,244.915,0.020,0,0,0,0,v
2024-02-26 10:06,244.925,0.020,0,0,0,0,v
2024-02-26 10:12,244.908,0.023,0,0,0,0,v
2024-02-26 10:18,244.892,0.020,0,0,0,0,v
2024-02-26 10:24,244.882,0.020,0,0,0,0,v
2024-02-26 10:30,244.875,0.016,0,0,0,0,v
2024-02-26 10:36,244.859,0.013,0,0,0,0,v
2024-02-26 10:42,244.849,0.020,0,0,0,0,v
2024-02-26 10:48,244.862,0.016,0,0,0,0,v
2024-02-26 10:54,244.846,0.016,0,0,0,0,v
2024-02-26 11:00,244.846,0.016,0,0,0,0,v
2024-02-26 11:06,244.839,0.016,0,0,0,0,v
2024-02-26 11:12,244.826,0.016,0,0,0,0,v
2024-02-26 11:18,244.862,0.016,0,0,0,0,v
2024-02-26 11:24,244.888,0.016,0,0,0,0,v
2024-02-26 11:30,244.902,0.013,0,0,0,0,v
2024-02-26 11:36,244.928,0.010,0,0,0,0,v
2024-02-26 11:42,244.954,0.013,0,0,0,0,v
2024-02-26 11:48,244.980,0.010,0,0,0,0,v
2024-02-26 11:54,244.974,0.010,0,0,0,0,v
2024-02-26 12:00,244.977,0.010,0,0,0,0,v
2024-02-26 12:06,245.007,0.010,0,0,0,0,v
2024-02-26 12:12,244.987,0.010,0,0,0,0,v
2024-02-26 12:18,244.987,0.010,0,0,0,0,v
2024-02-26 12:24,244.987,0.010,0,0,0,0,v
2024-02-26 12:30,244.980,0.010,0,0,0,0,v
2024-02-26 12:36,244.964,0.010,0,0,0,0,v
2024-02-26 12:42,244.957,0.010,0,0,0,0,v
2024-02-26 12:48,244.980,0.013,0,0,0,0,v
2024-02-26 12:54,245.003,0.010,0,0,0,0,v
2024-02-26 13:00,244.993,0.010,0,0,0,0,v
2024-02-26 13:06,245.013,0.010,0,0,0,0,v
2024-02-26 13:12,244.987,0.013,0,0,0,0,v
2024-02-26 13:18,244.997,0.013,0,0,0,0,v
2024-02-26 13:24,244.997,0.013,0,0,0,0,v
2024-02-26 13:30,245.016,0.010,0,0,0,0,v
2024-02-26 13:36,245.016,0.013,0,0,0,0,v
2024-02-26 13:42,245.052,0.010,0,0,0,0,v
2024-02-26 13:48,245.075,0.007,0,0,0,0,v
2024-02-26 13:54,245.069,0.010,0,0,0,0,v
2024-02-26 14:00,245.052,0.010,0,0,0,0,v
2024-02-26 14:06,245.036,0.010,0,0,0,0,v
2024-02-26 14:12,245.056,0.010,0,0,0,0,v
2024-02-26 14:18,245.020,0.013,0,0,0,0,v
2024-02-26 14:24,244.980,0.010,0,0,0,0,v
2024-02-26 14:30,244.993,0.010,0,0,0,0,v
2024-02-26 14:36,244.977,0.010,0,0,0,0,v
2024-02-26 14:42,244.970,0.007,0,0,0,0,v
2024-02-26 14:48,244.941,0.007,0,0,0,0,v
2024-02-26 14:54,244.964,0.010,0,0,0,0,v
2024-02-26 15:00,244.984,0.007,0,0,0,0,v
2024-02-26 15:06,244.984,0.007,0,0,0,0,v
2024-02-26 15:12,244.974,0.007,0,0,0,0,v
2024-02-26 15:18,244.977,0.013,0,0,0,0,v
2024-02-26 15:24,244.987,0.003,0,0,0,0,v
2024-02-26 15:30,245.003,0.010,0,0,0,0,v
2024-02-26 15:36,244.993,0.007,0,0,0,0,v
2024-02-26 15:42,245.007,0.007,0,0,0,0,v
2024-02-26 15:48,245.023,0.007,0,0,0,0,v
2024-02-26 15:54,245.007,0.010,0,0,0,0,v
2024-02-26 16:00,244.974,0.007,0,0,0,0,v
2024-02-26 16:06,244.948,0.007,0,0,0,0,v
2024-02-26 16:12,244.915,0.007,0,0,0,0,v
2024-02-26 16:18,244.921,0.007,0,0,0,0,v
2024-02-26 16:24,244.934,0.007,0,0,0,0,v
2024-02-26 16:30,244.921,0.007,0,0,0,0,v
2024-02-26 16:36,244.931,0.007,0,0,0,0,v
2024-02-26 16:42,244.918,0.010,0,0,0,0,v
2024-02-26 16:48,244.895,0.007,0,0,0,0,v
2024-02-26 16:54,244.902,0.003,0,0,0,0,v
2024-02-26 17:00,244.872,0.007,0,0,0,0,v
2024-02-26 17:06,244.928,0.010,0,0,0,0,v
2024-02-26 17:12,244.951,0.007,0,0,0,0,v
2024-02-26 17:18,244.967,0.010,0,0,0,0,v
2024-02-26 17:24,244.984,0.007,0,0,0,0,v
2024-02-26 17:30,244.977,0.003,0,0,0,0,v
2024-02-26 17:36,244.993,0.007,0,0,0,0,v
2024-02-26 17:42,244.980,0.007,0,0,0,0,v
2024-02-26 17:48,244.954,0.007,0,0,0,0,v
2024-02-26 17:54,244.951,0.007,0,0,0,0,v
2024-02-26 18:00,244.961,0.007,0,0,0,0,v
2024-02-26 18:06,244.967,0.007,0,0,0,0,v
2024-02-26 18:12,244.948,0.007,0,0,0,0,v
2024-02-26 18:18,244.951,0.007,0,0,0,0,v
2024-02-26 18:24,244.961,0.007,0,0,0,0,v
2024-02-26 18:30,244.948,0.007,0,0,0,0,v
2024-02-26 18:36,244.941,0.007,0,0,0,0,v
2024-02-26 18:42,244.951,0.007,0,0,0,0,v
2024-02-26 18:48,244.944,0.007,0,0,0,0,v
2024-02-26 18:54,244.974,0.007,0,0,0,0,v
2024-02-26 19:00,244.977,0.007,0,0,0,0,v
2024-02-26 19:06,244.970,0.007,0,0,0,0,v
2024-02-26 19:12,244.938,0.007,0,0,0,0,v
2024-02-26 19:18,244.928,0.007,0,0,0,0,v
2024-02-26 19:24,244.961,0.007,0,0,0,0,v
2024-02-26 19:30,244.934,0.007,0,0,0,0,v
2024-02-26 19:36,244.908,0.007,0,0,0,0,v
2024-02-26 19:42,244.898,0.007,0,0,0,0,v
2024-02-26 19:48,244.892,0.007,0,0,0,0,v
2024-02-26 19:54,244.888,0.007,0,0,0,0,v
2024-02-26 20:00,244.879,0.010,0,0,0,0,v
2024-02-26 20:06,244.872,0.007,0,0,0,0,v
2024-02-26 20:12,244.885,0.007,0,0,0,0,v
2024-02-26 20:18,244.885,0.007,0,0,0,0,v
2024-02-26 20:24,244.898,0.010,0,0,0,0,v
2024-02-26 20:30,244.882,0.007,0,0,0,0,v
2024-02-26 20:36,244.846,0.007,0,0,0,0,v
2024-02-26 20:42,244.856,0.010,0,0,0,0,v
2024-02-26 20:48,244.895,0.007,0,0,0,0,v
2024-02-26 20:54,244.879,0.007,0,0,0,0,v
2024-02-26 21:00,244.872,0.007,0,0,0,0,v
2024-02-26 21:06,244.869,0.007,0,0,0,0,v
2024-02-26 21:12,244.875,0.007,0,0,0,0,v
2024-02-26 21:18,244.879,0.010,0,0,0,0,v
2024-02-26 21:24,244.833,0.010,0,0,0,0,v
2024-02-26 21:30,244.826,0.007,0,0,0,0,v
2024-02-26 21:36,244.823,0.007,0,0,0,0,v
2024-02-26 21:42,244.829,0.007,0,0,0,0,v
2024-02-26 21:48,244.852,0.007,0,0,0,0,v
2024-02-26 21:54,244.856,0.010,0,0,0,0,v
2024-02-26 22:00,244.888,0.010,0,0,0,0,v
2024-02-26 22:06,244.885,0.007,0,0,0,0,v
2024-02-26 22:12,244.869,0.007,0,0,0,0,v
2024-02-26 22:18,244.869,0.007,0,0,0,0,v
2024-02-26 22:24,244.869,0.010,0,0,0,0,v
2024-02-26 22:30,244.862,0.007,0,0,0,0,v
2024-02-26 22:36,244.882,0.007,0,0,0,0,v
2024-02-26 22:42,244.915,0.007,0,0,0,0,v
2024-02-26 22:48,244.902,0.010,0,0,0,0,v
2024-02-26 22:54,244.882,0.007,0,0,0,0,v
2024-02-26 23:00,244.875,0.007,0,0,0,0,v
2024-02-26 23:06,244.846,0.010,0,0,0,0,v
2024-02-26 23:12,244.849,0.010,0,0,0,0,v
2024-02-26 23:18,244.856,0.007,0,0,0,0,v
2024-02-26 23:24,244.849,0.007,0,0,0,0,v
2024-02-26 23:30,244.852,0.010,0,0,0,0,v
2024-02-26 23:36,244.843,0.007,0,0,0,0,v
2024-02-26 23:42,244.843,0.007,0,0,0,0,v
2024-02-26 23:48,244.836,0.007,0,0,0,0,v
2024-02-26 23:54,244.826,0.007,0,0,0,0,v
2024-02-27 00:00,244.833,0.007,0,0,0,0,v
2024-02-27 00:06,244.846,0.007,0,0,0,0,v
2024-02-27 00:12,244.862,0.007,0,0,0,0,v
2024-02-27 00:18,244.882,0.003,0,0,0,0,v
2024-02-27 00:24,244.885,0.003,0,0,0,0,v
2024-02-27 00:30,244.872,0.007,0,0,0,0,v
2024-02-27 00:36,244.895,0.007,0,0,0,0,v
2024-02-27 00:42,244.911,0.007,0,0,0,0,v
2024-02-27 00:48,244.885,0.003,0,0,0,0,v
2024-02-27 00:54,244.879,0.007,0,0,0,0,v
2024-02-27 01:00,244.872,0.007,0,0,0,0,v
2024-02-27 01:06,244.862,0.003,0,0,0,0,v
2024-02-27 01:12,244.898,0.007,0,0,0,0,v
2024-02-27 01:18,244.872,0.007,0,0,0,0,v
2024-02-27 01:24,244.865,0.007,0,0,0,0,v
2024-02-27 01:30,244.869,0.007,0,0,0,0,v
2024-02-27 01:36,244.875,0.010,0,0,0,0,v
2024-02-27 01:42,244.869,0.003,0,0,0,0,v
2024-02-27 01:48,244.849,0.010,0,0,0,0,v
2024-02-27 01:54,244.833,0.003,0,0,0,0,v
2024-02-27 02:00,244.869,0.010,0,0,0,0,v
2024-02-27 02:06,244.879,0.003,0,0,0,0,v
2024-02-27 02:12,244.865,0.003,0,0,0,0,v
2024-02-27 02:18,244.859,0.007,0,0,0,0,v
2024-02-27 02:24,244.823,0.007,0,0,0,0,v
2024-02-27 02:30,244.859,0.003,0,0,0,0,v
2024-02-27 02:36,244.862,0.003,0,0,0,0,v
2024-02-27 02:42,244.852,0.003,0,0,0,0,v
2024-02-27 02:48,244.862,0.010,0,0,0,0,v
2024-02-27 02:54,244.875,0.003,0,0,0,0,v
2024-02-27 03:00,244.885,0.007,0,0,0,0,v
2024-02-27 03:06,244.892,0.003,0,0,0,0,v
2024-02-27 03:12,244.879,0.003,0,0,0,0,v
2024-02-27 03:18,244.882,0.007,0,0,0,0,v
2024-02-27 03:24,244.911,0.003,0,0,0,0,v
2024-02-27 03:30,244.905,0.007,0,0,0,0,v
2024-02-27 03:36,244.925,0.010,0,0,0,0,v
2024-02-27 03:42,244.918,0.007,0,0,0,0,v
2024-02-27 03:48,244.908,0.003,0,0,0,0,v
2024-02-27 03:54,244.908,0.003,0,0,0,0,v
2024-02-27 04:00,244.879,0.007,0,0,0,0,v
2024-02-27 04:06,244.879,0.003,0,0,0,0,v
2024-02-27 04:12,244.865,0.007,0,0,0,0,v
2024-02-27 04:18,244.856,0.007,0,0,0,0,v
2024-02-27 04:24,244.869,0.003,0,0,0,0,v
2024-02-27 04:30,244.859,0.003,0,0,0,0,v
2024-02-27 04:36,244.865,0.003,0,0,0,0,v
2024-02-27 04:42,244.875,0.007,0,0,0,0,v
2024-02-27 04:48,244.859,0.003,0,0,0,0,v
2024-02-27 04:54,244.862,0.003,0,0,0,0,v
2024-02-27 05:00,244.872,0.003,0,0,0,0,v
2024-02-27 05:06,244.856,0.003,0,0,0,0,v
2024-02-27 05:12,244.849,0.003,0,0,0,0,v
2024-02-27 05:18,244.859,0.003,0,0,0,0,v
2024-02-27 05:24,244.875,0.003,0,0,0,0,v
2024-02-27 05:30,244.892,0.007,0,0,0,0,v
2024-02-27 05:36,244.852,0.007,0,0,0,0,v
2024-02-27 05:42,244.859,0.003,0,0,0,0,v
2024-02-27 05:48,244.862,0.007,0,0,0,0,v
2024-02-27 05:54,244.833,0.010,0,0,0,0,v
2024-02-27 06:00,244.823,0.007,0,0,0,0,v
2024-02-27 06:06,244.810,0.010,0,0,0,0,v
2024-02-27 06:12,244.813,0.007,0,0,0,0,v
2024-02-27 06:18,244.820,0.003,0,0,0,0,v
2024-02-27 06:24,244.813,0.003,0,0,0,0,v
2024-02-27 06:30,244.810,0.003,0,0,0,0,v
2024-02-27 06:36,244.810,0.007,0,0,0,0,v
2024-02-27 06:42,244.806,0.003,0,0,0,0,v
2024-02-27 06:48,244.833,0.007,0,0,0,0,v
2024-02-27 06:54,244.846,0.003,0,0,0,0,v
2024-02-27 07:00,244.843,0.003,0,0,0,0,v
2024-02-27 07:06,244.856,0.003,0,0,0,0,v
2024-02-27 07:12,244.856,0.003,0,0,0,0,v
2024-02-27 07:18,244.879,0.003,0,0,0,0,v
2024-02-27 07:24,244.875,0.003,0,0,0,0,v
2024-02-27 07:30,244.862,0.003,0,0,0,0,v
2024-02-27 07:36,244.859,0.003,0,0,0,0,v
2024-02-27 07:42,244.872,0.003,0,0,0,0,v
2024-02-27 07:48,244.859,0.003,0,0,0,0,v
2024-02-27 07:54,244.869,0.000,0,0,0,0,v
2024-02-27 08:00,244.859,0.003,0,0,0,0,v
2024-02-27 08:06,244.856,0.003,0,0,0,0,v
2024-02-27 08:12,244.865,0.000,0,0,0,0,v
2024-02-27 08:18,244.846,0.003,0,0,0,0,v
2024-02-27 08:24,244.849,0.003,0,0,0,0,v
2024-02-27 08:30,244.852,0.000,0,0,0,0,v
2024-02-27 08:36,244.843,0.003,0,0,0,0,v
2024-02-27 08:42,244.862,0.003,0,0,0,0,v
2024-02-27 08:48,244.865,0.003,0,0,0,0,v
2024-02-27 08:54,244.879,0.007,0,0,0,0,v
2024-02-27 09:00,244.895,0.007,0,0,0,0,v
2024-02-27 09:06,244.892,0.007,0,0,0,0,v
2024-02-27 09:12,244.902,0.010,0,0,0,0,v
2024-02-27 09:18,244.902,0.010,0,0,0,0,v
2024-02-27 09:24,244.895,0.007,0,0,0,0,v
2024-02-27 09:30,244.911,0.013,0,0,0,0,v
2024-02-27 09:36,244.905,0.010,0,0,0,0,v
2024-02-27 09:42,244.902,0.013,0,0,0,0,v
2024-02-27 09:48,244.911,0.013,0,0,0,0,v
2024-02-27 09:54,244.908,0.013,0,0,0,0,v
2024-02-27 10:00,244.902,0.016,0,0,0,0,v
2024-02-27 10:06,244.895,0.013,0,0,0,0,v
2024-02-27 10:12,244.902,0.016,0,0,0,0,v
2024-02-27 10:18,244.911,0.016,0,0,0,0,v
2024-02-27 10:24,244.902,0.016,0,0,0,0,v
2024-02-27 10:30,244.902,0.016,0,0,0,0,v
2024-02-27 10:36,244.905,0.013,0,0,0,0,v
2024-02-27 10:42,244.895,0.016,0,0,0,0,v
2024-02-27 10:48,244.895,0.016,0,0,0,0,v
2024-02-27 10:54,244.892,0.013,0,0,0,0,v
2024-02-27 11:00,244.898,0.016,0,0,0,0,v
2024-02-27 11:06,244.915,0.013,0,0,0,0,v
2024-02-27 11:12,244.918,0.016,0,0,0,0,v
2024-02-27 11:18,244.911,0.016,0,0,0,0,v
2024-02-27 11:24,244.898,0.013,0,0,0,0,v
2024-02-27 11:30,244.898,0.016,0,0,0,0,v
2024-02-27 11:36,244.921,0.013,0,0,0,0,v
2024-02-27 11:42,244.928,0.016,0,0,0,0,v
2024-02-27 11:48,244.931,0.016,0,0,0,0,v
2024-02-27 11:54,244.961,0.016,0,0,0,0,v
2024-02-27 12:00,244.967,0.013,0,0,0,0,v
2024-02-27 12:06,244.961,0.016,0,0,0,0,v
2024-02-27 12:12,244.938,0.016,0,0,0,0,v
2024-02-27 12:18,244.931,0.016,0,0,0,0,v
2024-02-27 12:24,244.931,0.016,0,0,0,0,v
2024-02-27 12:30,244.934,0.013,0,0,0,0,v
2024-02-27 12:36,244.928,0.016,0,0,0,0,v
2024-02-27 12:42,244.934,0.016,0,0,0,0,v
2024-02-27 12:48,244.925,0.016,0,0,0,0,v
2024-02-27 12:54,244.905,0.016,0,0,0,0,v
2024-02-27 13:00,244.892,0.020,0,0,0,0,v
2024-02-27 13:06,244.882,0.016,0,0,0,0,v
2024-02-27 13:12,244.882,0.020,0,0,0,0,v
2024-02-27 13:18,244.885,0.020,0,0,0,0,v
2024-02-27 13:24,244.888,0.016,0,0,0,0,v
2024-02-27 13:30,244.908,0.013,0,0,0,0,v
2024-02-27 13:36,244.905,0.016,0,0,0,0,v
2024-02-27 13:42,244.905,0.016,0,0,0,0,v
2024-02-27 13:48,244.911,0.016,0,0,0,0,v
2024-02-27 13:54,244.918,0.013,0,0,0,0,v
2024-02-27 14:00,244.938,0.016,0,0,0,0,v
2024-02-27 14:06,244.941,0.016,0,0,0,0,v
2024-02-27 14:12,244.941,0.016,0,0,0,0,v
2024-02-27 14:18,244.944,0.020,0,0,0,0,v
2024-02-27 14:24,244.934,0.020,0,0,0,0,v
2024-02-27 14:30,244.928,0.020,0,0,0,0,v
2024-02-27 14:36,244.918,0.020,0,0,0,0,v
2024-02-27 14:42,244.905,0.020,0,0,0,0,v
2024-02-27 14:48,244.885,0.016,0,0,0,0,v
2024-02-27 14:54,244.882,0.020,0,0,0,0,v
2024-02-27 15:00,244.892,0.016,0,0,0,0,v
2024-02-27 15:06,244.872,0.020,0,0,0,0,v
2024-02-27 15:12,244.869,0.016,0,0,0,0,v
2024-02-27 15:18,244.882,0.016,0,0,0,0,v
2024-02-27 15:24,244.885,0.016,0,0,0,0,v
2024-02-27 15:30,244.908,0.023,0,0,0,0,v
2024-02-27 15:36,244.902,0.020,0,0,0,0,v
2024-02-27 15:42,244.905,0.016,0,0,0,0,v
